person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_9624;3487.912525564273;2707.2571160666685;1.2883565823374052;1492.0;222.0;6.7207207207207205
12052000_12052000_20236;1379.897266812016;1379.897266812016;1.0;863.0;129.0;6.689922480620155
12052000_12052000_25749;11967.846023499911;5997.785536864571;1.9953774522181855;1877.0;466.0;4.027896995708154
12052000_12052000_16238;5852.178066036375;4346.911451670682;1.3462841677594242;1278.0;380.0;3.363157894736842
12052000_12052000_23960;7891.0937687416235;3122.0398791244256;2.5275441936233936;1157.0;221.0;5.235294117647059
12052000_12052000_31270;4903.375188837658;4386.253971052183;1.1178958676807824;1143.0;335.0;3.4119402985074627
12052000_12052000_4803;8894.502237714307;3191.995456529062;2.786502161060744;1577.0;250.0;6.308
12052000_12052000_30998;27376.59122063224;8599.75093895322;3.1834167541559726;2177.0;677.0;3.2156573116691285
12052000_12052000_18841;10670.423940750046;9371.538629376264;1.1385989390581246;1176.0;668.0;1.7604790419161678
12052000_12052000_20818;23964.787353175136;10534.887183053805;2.274802466961809;2441.0;851.0;2.8683901292596943
12052000_12052000_11027;20477.56424346262;8225.786497624413;2.4894354174371642;1812.0;428.0;4.233644859813084
12052000_12052000_19863;3246.170216555959;1443.45923330483;2.248882505066516;1387.0;127.0;10.921259842519685
12052000_12052000_1616;11395.184191943037;2059.5409880288385;5.532875654419109;1483.0;194.0;7.644329896907217
12052000_12052000_26898;11289.014454217338;11842.711251201727;0.9532457741103666;2117.0;659.0;3.2124430955993932
12052000_12052000_18217;3346.202902333541;2770.262358152102;1.2079010829016277;1122.0;246.0;4.560975609756097
12052000_12052000_9202;14942.179654334406;9865.32664439512;1.5146158047208347;2101.0;611.0;3.4386252045826513
12052000_12052000_4774;13510.437423978738;9291.223380352358;1.4541074808887409;2158.0;639.0;3.377151799687011
12052000_12052000_10684;359.71863056107975;359.71863056107975;1.0;591.0;45.0;13.133333333333333
12052000_12052000_31650;10075.774320498658;3891.850316404778;2.5889418917340272;1511.0;390.0;3.8743589743589744
12052000_12052000_1519;14553.625817875523;8419.9620572612;1.7284669121905103;2135.0;714.0;2.9901960784313726
12052000_12052000_18705;4572.309903366952;3424.6265268845887;1.335126580219076;1699.0;332.0;5.117469879518072
12052000_12052000_13235;7376.232932466367;3846.0393543428045;1.917877653575593;1596.0;284.0;5.619718309859155
12052000_12052000_26739;3383.2827208937824;2786.818424141252;1.2140305559865563;769.0;225.0;3.417777777777778
12052000_12052000_25854;4391.9980702755165;4391.9980702755165;1.0;705.0;238.0;2.96218487394958
12052000_12052000_30768;11555.355897350499;9050.83847725841;1.2767166187293104;1683.0;588.0;2.8622448979591835
12052000_12052000_22541;8996.060751609784;6848.065510145098;1.3136645288048907;1641.0;469.0;3.4989339019189765
12052000_12052000_21913;10875.616984252501;5809.864591453474;1.871922626260677;1646.0;313.0;5.258785942492013
12052000_12052000_8690;2261.848275195285;2011.891667333189;1.1242395959586728;909.0;161.0;5.645962732919255
12052000_12052000_2472;10788.609424202568;7780.067501741022;1.3866986914687174;1517.0;366.0;4.144808743169399
12052000_12052000_5662;15842.752993232747;9970.695383054832;1.5889316025196658;2105.0;643.0;3.2737169517884914
12052000_12052000_14838;4205.787342154952;1933.4958685439835;2.175224374967046;1027.0;179.0;5.737430167597766
12052000_12052000_28022;2612.8534632735787;2030.6504641952863;1.2867076384359482;1339.0;248.0;5.399193548387097
12052000_12052000_774;10028.346995998481;1597.6963214749967;6.276754137319593;1296.0;138.0;9.391304347826088
12052000_12052000_18245;986.0909537120151;986.0909537120151;1.0;1091.0;121.0;9.016528925619834
12052000_12052000_30837;14608.382919438473;5503.950705262289;2.654163109686193;1750.0;367.0;4.768392370572207
12052000_12052000_2899;6777.95416486259;4662.3091339513;1.4537762233535731;1083.0;352.0;3.0767045454545454
12052000_12052000_5755;5013.710134333083;3967.0986490518703;1.2638229038068793;1601.0;306.0;5.23202614379085
12052000_12052000_23017;2126.438758948991;592.966968197838;3.5860998554636594;1144.0;68.0;16.823529411764707
12052000_12052000_30906;12560.210392580366;10984.697983336793;1.1434279223364667;1490.0;760.0;1.9605263157894737
12052000_12052000_16921;6143.996168266158;3539.3320090058423;1.735919702540688;1180.0;214.0;5.514018691588785
12052000_12052000_30026;1775.331586845095;853.2631709376969;2.0806377766124458;1170.0;106.0;11.037735849056604
12052000_12052000_16599;10534.547997217065;7130.60236361212;1.4773714000622835;1871.0;487.0;3.841889117043121
12052000_12052000_18334;24161.455494607177;14325.798801535439;1.686569512062221;2393.0;808.0;2.9616336633663365
12052000_12052000_11681;4641.035117485488;3702.8002164244012;1.253385234477244;1656.0;347.0;4.772334293948127
12052000_12052000_18236;8840.530467230967;7820.50902358462;1.1304290348070984;1583.0;463.0;3.4190064794816415
12052000_12052000_11090;10286.927677159227;8712.750281000548;1.1806751422213269;2122.0;597.0;3.5544388609715245
12052000_12052000_23830;8153.713787265151;5193.322341762132;1.570038070176583;1706.0;397.0;4.297229219143577
12052000_12052000_9674;9422.897040981372;7914.63080035222;1.1905668474847912;2121.0;666.0;3.184684684684685
12052000_12052000_5284;2626.3076278488234;2761.31890034759;0.9511062367762841;1148.0;178.0;6.449438202247191
12052000_12052000_7859;6934.780287231008;4195.327885362412;1.6529769488164685;1114.0;284.0;3.9225352112676055
12052000_12052000_30787;1720.1768846170705;1720.1768846170705;1.0;1017.0;141.0;7.212765957446808
12052000_12052000_17966;23341.136529957264;10425.029990731407;2.2389514994881736;2002.0;571.0;3.5061295971978983
12052000_12052000_113;11727.380349905343;10312.47272405982;1.137203526613402;1992.0;545.0;3.6550458715596332
12052000_12052000_16685;13020.009256371524;6286.275830098176;2.07118007676863;1373.0;507.0;2.7080867850098618
12052000_12052000_11192;8767.416787527269;4349.473913115137;2.0157418949198744;1597.0;297.0;5.377104377104377
12052000_12052000_22428;14812.749866041651;9899.387332508313;1.4963299614915044;2101.0;604.0;3.478476821192053
12052000_12052000_4890;6409.181098708815;5865.357885315687;1.0927178228552132;1621.0;305.0;5.314754098360655
12052000_12052000_9499;14741.151958541142;3215.5572443054657;4.584322665891495;1578.0;256.0;6.1640625
12052000_12052000_19802;8197.931681976901;7541.7441344401805;1.087007399858631;2047.0;606.0;3.377887788778878
12052000_12052000_19551;7276.103884407404;7231.910158617776;1.0061109340160932;1092.0;469.0;2.328358208955224
12052000_12052000_23566;7922.520135552461;5315.213083091339;1.490536693769708;1689.0;348.0;4.853448275862069
12052000_12052000_27993;6642.7718167016765;5569.667977057035;1.192669265756064;1657.0;424.0;3.9080188679245285
12052000_12052000_24638;9410.966050194023;5557.213469342236;1.6934685165707566;1791.0;431.0;4.155452436194896
12052000_12052000_19460;5891.080472820159;3209.3110593354527;1.8356215287028042;1424.0;277.0;5.140794223826715
12052000_12052000_737;15991.4549034739;2352.4419114350176;6.797810745396438;1463.0;178.0;8.219101123595506
12052000_12052000_26096;1912.3678558386653;1784.41510033948;1.0717057121265352;1107.0;169.0;6.550295857988166
12052000_12052000_31155;17300.731902523014;6933.662086232366;2.495179558414843;1724.0;418.0;4.124401913875598
12052000_12052000_30020;19457.382746449617;9971.844734249487;1.9512320202520723;2095.0;606.0;3.457095709570957
12052000_12052000_6969;8985.898773542967;6850.179193721178;1.3117757243167263;2130.0;629.0;3.3863275039745626
12052000_12052000_9951;12498.875444085823;4214.376207356668;2.965771167336136;1799.0;442.0;4.070135746606335
12052000_12052000_19251;5640.996476322253;3098.5393477018315;1.8205340785832356;955.0;255.0;3.7450980392156863
12052000_12052000_22676;7431.628264618675;7185.388180497165;1.0342695589905446;1530.0;447.0;3.422818791946309
12052000_12052000_9606;15484.8721960572;7515.807765991723;2.0603071124470076;1705.0;423.0;4.030732860520095
12052000_12052000_23387;1591.1326377545056;1259.4107404416845;1.2633945278221812;1386.0;135.0;10.266666666666667
12071000_12052000_56095;13720.594112343975;13850.979947157428;0.9905865263460863;1875.0;782.0;2.39769820971867
12052000_12052000_31779;18826.88772886955;4678.649426340182;4.024000520935945;1696.0;352.0;4.818181818181818
12052000_12052000_15478;9517.312691744599;1674.8333525969379;5.6825430882346515;1223.0;177.0;6.909604519774011
12052000_12052000_1707;4071.612389062026;2901.733734323885;1.4031654044959183;1344.0;176.0;7.636363636363637
12052000_12052000_5180;2255.10815136837;1900.1344154678075;1.186815065824261;1116.0;133.0;8.390977443609023
12052000_12052000_6116;6313.158257134561;4769.555837867002;1.3236365128619345;1723.0;391.0;4.406649616368286
12052000_12052000_23311;3399.5084198475683;3406.6512112664154;0.9979032806777446;1516.0;278.0;5.453237410071942
12052000_12052000_26983;16180.964935206941;12138.691729965338;1.3330073203245558;2442.0;837.0;2.917562724014337
12052000_12052000_23943;17545.108849034146;7243.507234406619;2.422184210115091;1812.0;471.0;3.8471337579617835
12052000_12052000_22272;6815.286450807057;6815.286450807057;1.0;1147.0;397.0;2.889168765743073
12052000_12052000_19727;19172.22017531218;7616.795055928886;2.5170980753103755;2142.0;678.0;3.15929203539823
12052000_12052000_23293;9768.941676439721;3993.6601447105454;2.4461124187991614;953.0;292.0;3.2636986301369864
12052000_12052000_20220;15185.979196108708;5488.692582396714;2.766775323655955;1843.0;446.0;4.132286995515695
12052000_12052000_23146;8415.766042420224;5461.085171405413;1.5410428107742589;1573.0;530.0;2.9679245283018867
12052000_12052000_29258;8041.204409493664;6709.718972811108;1.1984413120844488;1969.0;543.0;3.6261510128913446
12052000_12052000_4752;7703.446878620434;5625.273679845141;1.369435038551316;1471.0;399.0;3.6867167919799497
12052000_12052000_29004;11628.541793985361;5981.407230169282;1.9441147118913449;1242.0;381.0;3.2598425196850394
12052000_12052000_25422;20887.136775222898;9363.699379890593;2.2306500804671225;1864.0;552.0;3.3768115942028984
12052000_12052000_21572;1834.4065585351666;1834.4065585351666;1.0;1252.0;113.0;11.079646017699115
12052000_12052000_13926;3358.655751332261;3172.2557908296353;1.0587594358063657;1108.0;238.0;4.65546218487395
12052000_12052000_23188;2676.985094864317;1929.9554452244074;1.3870709303100248;1407.0;139.0;10.122302158273381
12052000_12052000_17127;14754.505288303892;4516.316982688326;3.2669330662263016;1640.0;332.0;4.9397590361445785
12052000_12052000_5351;11552.82410876998;10254.84502529275;1.1265722768384963;1986.0;556.0;3.5719424460431655
12052000_12052000_14692;11212.277195576613;6069.313277598119;1.847371635430521;1937.0;507.0;3.8205128205128207
12052000_12052000_28210;25086.005259496655;13717.101868283855;1.8288123468339572;2274.0;749.0;3.0360480640854473
12052000_12052000_24153;6121.04697645704;4890.939528643695;1.251507392518195;1605.0;429.0;3.7412587412587412
12052000_12052000_21613;4394.546013926712;1989.390909213679;2.208990698396067;1343.0;165.0;8.139393939393939
12052000_12052000_18982;3363.1007460849846;2940.1993276809244;1.1438342681132516;1183.0;223.0;5.304932735426009
12052000_12052000_23391;3716.746552959177;2470.6356705833737;1.5043685304201764;1462.0;272.0;5.375
12052000_12052000_26643;10389.592361306419;9199.722622883739;1.1293375667069518;1945.0;538.0;3.6152416356877324
12052000_12052000_28161;13487.352443836322;9498.973600156063;1.4198747161077205;1840.0;511.0;3.6007827788649704
12052000_12052000_25744;991.3020961032389;991.3020961032389;1.0;1182.0;109.0;10.844036697247706
12052000_12052000_10033;9214.105755507153;7245.922472569768;1.2716263236859293;1704.0;407.0;4.186732186732187
12052000_12052000_9152;18540.64703463106;11495.432408676586;1.6128707799314141;1813.0;656.0;2.763719512195122
12052000_12052000_2046;5400.246156758584;3882.2839121061947;1.3909972271525277;1698.0;332.0;5.114457831325301
12052000_12052000_2198;9081.595001564883;1895.403890571417;4.791377208172243;998.0;181.0;5.513812154696133
12052000_12052000_23749;4071.612389062026;2901.733734323885;1.4031654044959183;1227.0;176.0;6.971590909090909
12052000_12052000_23892;14033.539015362709;9209.755580359848;1.5237688875576418;2086.0;593.0;3.517706576728499
12052000_12052000_31540;8619.307167263452;4672.490033854091;1.8446924669315645;1570.0;303.0;5.181518151815181
12052000_12052000_13478;188.17547190494867;188.17547190494867;1.0;1149.0;23.0;49.95652173913044
12052000_12052000_21573;3432.228637103667;2780.281280560296;1.2344897119229559;1501.0;207.0;7.251207729468599
12052000_12052000_17148;13967.938698623311;12187.995305963646;1.146040702180836;1741.0;649.0;2.682588597842835
12052000_12052000_30584;11586.693612048637;4471.064407012032;2.5914843887905232;1603.0;307.0;5.221498371335505
12052000_12052000_9860;17114.397347058824;7076.65739203098;2.4184295492857033;2089.0;592.0;3.5287162162162162
12052000_12052000_17424;1152.3626774108757;1152.3626774108757;1.0;1165.0;105.0;11.095238095238095
12052000_12052000_23232;13102.330375614507;4578.533679775819;2.8616870142268;1756.0;462.0;3.8008658008658007
12052000_12052000_25449;8492.235259458443;6207.420896700477;1.3680778862558598;1607.0;342.0;4.6988304093567255
12052000_12052000_17291;15127.722153316397;11954.278363163354;1.2654651074490526;2413.0;789.0;3.05830164765526
12052000_12052000_13576;14439.421344332197;7310.820563210817;1.9750753310775542;1905.0;498.0;3.825301204819277
12052000_12052000_24936;5139.493042531137;3890.2714899940534;1.3211142347648834;1648.0;331.0;4.978851963746224
12071000_12052000_43513;9011.645145155693;4904.618095737147;1.837379581702431;1394.0;409.0;3.4083129584352077
12052000_12071000_36312;8640.125937310333;1905.2249221457673;4.5349637393885;1313.0;169.0;7.769230769230769
12052000_12052000_5842;7705.973325643039;776.4788948640971;9.924253417076807;1330.0;96.0;13.854166666666666
12052000_12052000_22255;10011.178657091667;7664.525492515069;1.3061707038313415;1834.0;422.0;4.345971563981043
12052000_12052000_14054;17965.358193951713;6222.896645351066;2.8869767919692317;1657.0;458.0;3.6179039301310043
12052000_12052000_29157;8492.235259458443;6207.420896700477;1.3680778862558598;1589.0;342.0;4.646198830409356
12052000_12052000_3460;2587.2840543244324;2325.089240150433;1.1127676347412092;1472.0;288.0;5.111111111111111
12052000_12052000_31280;14439.195619337626;4697.107620385859;3.074061057632627;1696.0;367.0;4.62125340599455
12052000_12052000_9297;7704.035456576441;6293.8033114242035;1.2240667646210763;1771.0;385.0;4.6
12052000_12052000_24766;11504.457099639543;2622.2933723570127;4.3871739222293495;1530.0;227.0;6.740088105726873
12052000_12052000_28602;16427.164040127216;7116.725479345348;2.3082475343194377;2026.0;557.0;3.637342908438061
12052000_12052000_27403;10299.582996012716;7992.543267119994;1.2886490134352482;2079.0;619.0;3.358642972536349
12052000_12052000_6168;5121.796013890672;5121.796013890672;1.0;1408.0;266.0;5.293233082706767
12052000_12052000_22147;16104.05001761007;10243.44868758204;1.572131662760486;2082.0;771.0;2.700389105058366
12052000_12052000_28917;15585.885493199612;9978.052109388724;1.562016846808634;2093.0;584.0;3.583904109589041
12052000_12052000_23382;12664.591664636935;12409.558441042655;1.0205513536042345;2157.0;691.0;3.121562952243126
12052000_12052000_11792;3051.843813495322;3051.843813495322;1.0;430.0;209.0;2.0574162679425836
12052000_12052000_2066;12885.646453236708;6189.850828166258;2.081737801273327;1939.0;512.0;3.787109375
12052000_12052000_4198;10374.861034767402;7338.602820329427;1.4137379128935714;2036.0;550.0;3.7018181818181817
12052000_12052000_20647;6340.393193287832;3504.29913672525;1.8093184816444918;1549.0;263.0;5.889733840304182
12052000_12052000_24743;19797.142424409987;13109.904847806854;1.5100904739001089;2525.0;923.0;2.735644637053088
12052000_12052000_16020;16216.663493135968;6681.191030903747;2.4272114684531605;1987.0;572.0;3.4737762237762237
12052000_12052000_24891;3242.6676706140966;3158.3656292231085;1.0266916662880874;1301.0;248.0;5.245967741935484
12052000_12052000_19502;2860.8434151386014;1805.8376081186461;1.584219645375023;1012.0;169.0;5.988165680473373
12052000_12052000_2035;3295.4020656402254;2251.000360804737;1.463972251191516;475.0;208.0;2.2836538461538463
12052000_12052000_31471;3080.561084828483;2817.333977844095;1.0934312754733526;1194.0;215.0;5.553488372093023
12052000_12052000_28051;20104.8703762238;7049.063183208565;2.8521336599897724;2117.0;617.0;3.4311183144246353
12052000_12052000_9599;11369.19115590626;8593.517317338179;1.3229962465971778;2046.0;613.0;3.3376835236541598
